foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
200721133,THE BANK OF AMERICA CHARITABLE,NC,100.0,1.0,1,False
223769097,NSN Foundation Inc,NJ,100.0,1.0,2,False
411359579,US BANK FOUNDATION,WI,100.0,0.9999999999999842,3,False
471295073,ALFRED AND ISABEL BADER 2014 CHARITABLE TRUST,WI,100.0,0.9999999999244154,4,False
770443347,Cisco Systems Foundation,CA,100.0,0.9999998002512754,5,True
237049738,JPMORGAN CHASE FOUNDATION,NY,100.0,0.999998606711204,6,False
822535232,BARBARA KORSCH WARD FOUNDATION,CA,100.0,0.9999970851115408,7,True
131684331,THE FORD FOUNDATION,NY,100.0,0.9999558239591001,8,False
431262762,Enterprise Holdings Foundation,MO,100.0,0.9999549981183736,9,False
956042761,THE PHILLIPS FOUNDATION,CA,100.0,0.999922964785217,10,True
844161345,THOMAS L JAMES AND OLGA SCHMIDLIN FOUNDATION,CA,100.0,0.9999040391386771,11,True
942566167,Nora Eccles Treadwell Charitable Trust,UT,100.0,0.9997677447558393,12,False
942911210,ROTARY CLUB OF PETALUMA FOUNDATION,CA,100.0,0.9997560309773315,13,True
262856544,MASSEN-GREENE CHARITABLE FUND,HI,100.0,0.9997247971844543,14,False
262856534,MASSEN-GREENE CHARITABLE TRUST,HI,100.0,0.9997205193834667,15,False
816571909,HURLEY MEMORIAL COLLEGE SCHOLARSHIP,CA,100.0,0.9996778263642728,16,True
943272444,THE TAE FOUNDATION,CA,100.0,0.999629840855118,17,True
346516721,FREEDOM FORGE CORP FOUNDATION KISH BANK,PA,100.0,0.9996177069507682,18,False
953663674,KOREAN AMERICAN UNITED FOUNDATION,CA,100.0,0.9995335367509661,19,True
954019288,HAROLD R SWANTON AND WINIFRED SWANTON,WI,99.9,0.9993932726338383,20,False
136123529,AMERICAN EXPRESS FOUNDATION,NY,99.9,0.9990609957294958,21,False
208020006,Lin-Chang Family Foundation,CA,99.9,0.999044032129136,22,True
882827921,ANDY WANG FAMILY FOUNDATION,CA,99.9,0.9988582789394425,23,True
462670041,LEGACY HEALTH ENDOWMENT,CA,99.9,0.9987394557914792,24,True
833306050,The Hafif Foundation,CA,99.9,0.9986927554735531,25,True
911544328,FISCHER FAMILY FUND,OR,99.9,0.9985384785198149,26,False
874127520,ROHDE FAMILY FOUNDATION,CA,99.8,0.9984314255812772,27,True
873698354,JONATHAN PORT FOUNDATION,CA,99.8,0.9982729795196902,28,True
824505043,SWIM FOR LIFE SRI LANKA,NJ,99.8,0.9981049427029719,29,False
207464063,DORIS & DONALD FISHER FOUNDATION,CA,99.8,0.9979910356107283,30,True
954523232,THE CALIFORNIA ENDOWMENT,CA,99.8,0.9978347154018827,31,True
841408199,GEORGE AND BETH WOOD FOUNDATION,CA,99.8,0.9976978243177271,32,True
836582316,EBOR CHARITABLE TRUST,WY,99.8,0.9976488844994694,33,False
943116041,The Upjohn Fund of San Francisco,DE,99.8,0.9976411895796958,34,False
330644620,THE HEALTHCARE FOUNDATION,CA,99.7,0.9973611354587394,35,True
911979324,AMERICAN MUSEUM OF TELEPHONY,CA,99.7,0.9970895931287344,36,True
821511283,CARESTAR FOUNDATION,CA,99.7,0.9969584258108216,37,True
954438839,CARL W JOHNSON FOUNDATION,CA,99.7,0.9968522794690724,38,True
202349091,EPHPHATHA MINISTERIES INTERNATIONAL,AL,99.7,0.9968416718055957,39,False
330506841,ABBOT TANI FOUNDATION,CA,99.6,0.9963626426990156,40,True
954187111,JACOBS FAMILY FOUNDATION,CA,99.6,0.9961024730640092,41,True
205578380,MILDRED & MARIAN KIGER FOUNDATION,CA,99.6,0.9959050965556578,42,True
951765157,LAYNE FOUNDATION,CA,99.6,0.9957296181862196,43,True
957064609,SANFORD ANDERSON CHARITABLE FOUNDATION,TX,99.6,0.995717987326779,44,False
263863383,THE SCHULTZ MILLER FOUNDATION,AZ,99.6,0.9955448975613871,45,False
953766429,OPTIMIST CLUB OF LAWNDALE TUA,MO,99.5,0.9954222503125153,46,False
237364623,LIVINGSTON MEMORIAL FOUNDATION,CA,99.5,0.9954189731892622,47,True
271467890,THE DR KB LIM AND LINDA LEE LIM,CA,99.5,0.9949084290936966,48,True
133127947,BRISTOL-MYERS SQUIBB FOUNDATION INC,NJ,99.5,0.9945903540527136,49,False
464260360,PETER E SILLS FAMILY FOUNDATION,CA,99.4,0.9943884648072872,50,True
261325469,SEMPRA FOUNDATION,CA,99.4,0.9942011779811111,51,True
831421335,The Joseph Tse Charitable Works,CA,99.4,0.9938571001197999,52,True
474395115,AYVAZIAN FAMILY FOUNDATION,CA,99.4,0.9937361888750128,53,True
680438112,INTERNATIONAL CHILDREN'S DREAM,NV,99.3,0.9933541972804806,54,False
942781744,FREIDENRICH FAMILY FOUNDATION,CA,99.3,0.9932422042896352,55,True
954487544,THE MARK HUGHES FOUNDATION,CA,99.3,0.9930310298668695,56,True
946073636,MARINI FAMILY TRUST,NV,99.3,0.9930130595331084,57,False
464009968,BETHLEHEM FOUNDATION - AGY MAIN,CA,99.3,0.9927441305876358,58,True
208731101,THE DONALD T STERLING CHARITABLE,CA,99.3,0.9925888118527976,59,True
946613066,HIRSCH FRED AND LUCILLE FDN TUW,NV,99.2,0.9924787280753902,60,False
942278431,The David and Lucile Packard Foundation,CA,99.2,0.9924011275619801,61,True
510148314,STROBEL C EDWARD & EDITH TUA,NV,99.2,0.9922717837251968,62,False
953201177,WARREN FAMILY FOUNDATION,CA,99.2,0.9920047128811935,63,True
956026937,Henry L Guenther Foundation,CA,99.2,0.9916890171335662,64,True
813705089,MICHAEL & PAIGE DOUMANI FOUNDATION,CA,99.1,0.9913092601179517,65,True
205632706,GAINEY FOUNDATION,WI,99.1,0.9911712714746633,66,False
510141231,THE PARKER FOUNDATION,CA,99.1,0.9911415103655606,67,True
943371225,CLOUD NINE FOUNDATION,CA,99.1,0.9909861900479872,68,True
954292101,THE CALIFORNIA WELLNESS FOUNDATION,CA,99.1,0.9908140679603271,69,True
371748608,PEERS NETWORK,CA,99.1,0.9907780326089042,70,True
770518388,THE AVALON FOUNDATION,CA,99.0,0.9902612857699825,71,True
371739005,THE RICHARD WILLIAM GREENBERG,CA,99.0,0.9902100326490664,72,True
261413209,THE GARLAND AND BRENDA REITER,CA,99.0,0.9899083509329586,73,True
456653445,Chami Family Foundation,NV,98.9,0.9893929040430527,74,False
941196182,BOTHIN FOUNDATION,CA,98.9,0.9893426753657607,75,True
272532631,THE WAGNER FOUNDATION,NV,98.9,0.9891796493537982,76,False
956030315,PORTER JOHN W TUW,NV,98.9,0.989062743262493,77,False
953625640,THE JUDY AND BERNARD BRISKIN FOUNDATION,CA,98.9,0.9888959514176923,78,True
330340635,ALLIANCE HEALTHCARE FOUNDATION,CA,98.9,0.9886739239381266,79,True
208042825,MANKINS FAMILY FOUNDATION,CA,98.9,0.9886095639277576,80,True
956062009,MAYR GEORGE H - MAIN,MO,98.8,0.9884848120635689,81,False
943155521,GGS FOUNDATION,CA,98.8,0.9882193468150883,82,True
823797469,ROBERT AND JANICE SCOTT FOUNDATION,CA,98.8,0.9880842384189481,83,True
464272631,CARL AND LULU MITCHELL FAMILY FOUNDATION,CA,98.8,0.9880771438887799,84,True
200422957,THE COLLET FOUNDATION,CA,98.8,0.9880118586673834,85,True
956378937,NEWTON CLYDE F CHARITABLE TUA,MO,98.8,0.9876829122065703,86,False
222621967,GE FOUNDATION,CT,98.8,0.9876547730592465,87,False
770549288,THE ALLISON LEE CONDIT FOUNDATION,CA,98.7,0.9873967758593718,88,True
205150383,HIND FOUNDATION,CA,98.7,0.9872118169693272,89,True
956085895,THE RALPH M PARSONS FOUNDATION,CA,98.7,0.987157872587782,90,True
943219107,SAND HILL FOUNDATION,CA,98.7,0.9870648446971657,91,True
946075613,ATKINSON FOUNDATION,CA,98.7,0.9870350223351991,92,True
946069873,THE WILLIAM G IRWIN CHARITY FOUNDATION,CA,98.7,0.9869868669181823,93,True
852700743,Ahimsa Foundation,CO,98.7,0.986889280251215,94,False
942427692,THE LEVY FAMILY FOUNDATION,CA,98.7,0.9868356875892081,95,True
510204494,Berkeley Pilgrimage Foundation,CA,98.6,0.9863176182709872,96,True
823313027,RAM AND LAKSHMI SUNDARAM FOUNDATION,CA,98.6,0.9862807086710377,97,True
475537866,10129 FOUNDATION,CA,98.6,0.9861180508395898,98,True
953484257,THE PATRON SAINTS FOUNDATION,CA,98.6,0.9859915895882216,99,True
460827839,AbbVie Foundation,IL,98.6,0.9859446258514163,100,False
454983912,THE MARTHA OLSON-FERNANDEZ FOUNDATION,CA,98.6,0.9859427519417943,101,True
954620925,JUDITH W DAVIS FOUNDATION,ID,98.5,0.9851905656270439,102,False
461471404,ART & PRACTICE,CA,98.5,0.9851163011354283,103,True
833475223,West Coast Carriers Foundation,CA,98.5,0.9850006068382359,104,True
954752894,PERRICONE FAMILY FOUNDATION,CA,98.5,0.984676873978246,105,True
330643458,THE CUSHMAN FOUNDATION,CA,98.4,0.984354740985615,106,True
680529692,THE PAUL & ELISABETH MERAGE,CA,98.4,0.9843197881523389,107,True
941236937,The James Irvine Foundation,CA,98.4,0.9840867704218689,108,True
841694739,PILARA FAMILY FOUNDATION,CA,98.4,0.984059219606774,109,True
954279684,THE JESS AND PALMA MORGAN FOUNDATION,CA,98.3,0.9831318547876778,110,True
956089998,THE AHMANSON FOUNDATION,CA,98.3,0.9828334602458744,111,True
770356496,Busch Family Foundation,CA,98.3,0.9826328257244384,112,True
208106323,PARKER FAMILY FOUNDATION,CA,98.2,0.982281327487174,113,True
237425882,THE AIDLIN FOUNDATION,CA,98.2,0.9822094544557627,114,True
262411742,THE RICHARD & ALTHEA JOHANSON FAMILY,CA,98.2,0.982096709352989,115,True
832774342,CAPROCK PARTNERS GIVING FOUNDATION,CA,98.2,0.982029510497721,116,True
942822302,CALIFORNIA PHYSICIANS' SERVICE FDN,CA,98.2,0.9818300945101179,117,True
946062859,THE FRED GELLERT FAMILY FOUNDATION,CA,98.2,0.9815985895794148,118,True
680442986,Bay Area Barns and Trails,CA,98.2,0.9815804870363904,119,True
814689600,MASTICK FOUNDATION,CA,98.1,0.9814064419425811,120,True
320516588,S MARK TAPER FOUNDATION,CA,98.1,0.9812900465749831,121,True
943339119,TOUCHPOINT FOUNDATION - HOST,NJ,98.1,0.9810484072494966,122,False
943345365,LEGACY SAN JOSE ALVISO YOUTH FOUNDATION,CA,98.0,0.9804122659808513,123,True
263456559,STAHLBERG JOSEPH H FOUNDATION,NV,98.0,0.9803493561414507,124,False
954670973,JULIUS SUMNER MILLER FOUNDATION,CA,98.0,0.9798861226416631,125,True
770242953,THE MCCUNE FOUNDATION,CA,98.0,0.9798755770598637,126,True
810548702,EDWIN AND MARGARET LEE FOUNDATION Z75738425,NH,98.0,0.9797715924425967,127,False
770094396,White Mountain Institute,CA,98.0,0.9797682451182289,128,True
943305664,The Roy and DAun Goble Foundation,CA,98.0,0.9795834153215643,129,True
941652296,SENIOR ASSISTANCE FOUNDATION EASTBAY,CA,98.0,0.9795126038466159,130,True
770437521,WATERFORD FOUNDATION,CA,97.9,0.9791847139762626,131,True
943269201,CLEO FOUNDATION,CA,97.9,0.9791320031405385,132,True
942955164,MARGOES FOUNDATION,CA,97.9,0.9791184635966593,133,True
800316636,GOOD KARMA FOUNDATION,CA,97.9,0.9791018698175643,134,True
956029752,DR SEUSS FOUNDATION,CA,97.8,0.978470926446965,135,True
133006359,DAMIEN FOUNDATION,CA,97.8,0.9784177028071778,136,True
946079537,HARRISON MECHAM RELIEF FUND OF PETALUMA,CA,97.8,0.9783674734009381,137,True
203216993,THE CONRAD PREBYS FOUNDATION,CA,97.8,0.978348096040764,138,True
815050495,THE MEL AND LETA RAMOS FAMILY FOUNDATION,CA,97.8,0.9780678820673707,139,True
463106546,ANTIOCH COMMUNITY FOUNDATION,CA,97.8,0.9777999050187801,140,True
872094183,Sweet Geeks Foundation,TX,97.7,0.9774826816372001,141,False
770210442,THE SIK-KEE AU FAMILY FOUNDATION,CA,97.7,0.9772028088463406,142,True
204732619,MATTHEW AND IRIS STRAUSS FAMILY,CA,97.7,0.9768012016632975,143,True
946069482,THE ZELLERBACH FAMILY FOUNDATION,CA,97.7,0.9765813235904082,144,True
455334640,SECOND CORE FOUNDATION,CA,97.7,0.9765323388982098,145,True
204754273,Danny Weinstein Youth Foundation,CA,97.6,0.9764869690574914,146,True
911811432,THE DONALD AND MAUREEN GREEN FOUNDATION,CA,97.6,0.9763669172236781,147,True
911813416,THE MORTON FOUNDATION,CA,97.6,0.9762149270999906,148,True
871582120,516 FOUNDATION,CA,97.6,0.9761809158662876,149,True
223269912,CRISSMAN FAMILY CHARITABLE,NJ,97.6,0.976014705420146,150,False
261851830,THE YINCHIN FOUNDATION,CA,97.6,0.9757649592699847,151,True
271527514,KEVIN AND MASHA KEATING FAMILY,VA,97.5,0.9753562361903387,152,False
955004033,UNIHEALTH FOUNDATION,CA,97.5,0.9749852907409058,153,True
274196690,THE JAY & ROSE PHILLIPS FAMILY,CA,97.5,0.9745296771522023,154,True
237444954,DELLA MARTIN FOUNDATION,CA,97.4,0.9744681706003278,155,True
943368338,Westly Foundation,DE,97.4,0.9740603322623522,156,False
824154533,PONY BARNES FOUNDATION,CA,97.4,0.9738840484347859,157,True
203389111,Rose Marie Piper Foundation,CA,97.4,0.9737317513922353,158,True
330779894,HUTTON FOUNDATION,CA,97.3,0.9725552268042451,159,True
770444787,THE NICHOLSON FAMILY FOUNDATION,CA,97.2,0.9723534225684752,160,True
816174067,THE ELLIOTT (ELI) KORNHAUSER FAMILY,CA,97.2,0.9720070684192272,161,True
853971742,David and Elita Balfour Foundation,CA,97.2,0.9718969615424838,162,True
680050036,SIERRA HEALTH FOUNDATION,CA,97.1,0.9714224682864139,163,True
770348912,THE SOBRATO FAMILY FOUNDATION,CA,97.1,0.971344205024802,164,True
825489181,LA ESPERANZA DE NUESTRA COMUNIDAD,CA,97.1,0.9711563020568104,165,True
942460896,ARRILLAGA FOUNDATION,CA,97.1,0.9709892281904997,166,True
