foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
261215559,ABBVIE PATIENT ASSISTANCE FOUNDATION,IL,100.0,1.0,1,False
262502555,NOVARTIS PATIENT ASSISTANCE,NJ,100.0,1.0,2,False
264377643,Overdeck Family Foundation Inc,NY,100.0,1.0,3,False
311520982,JOHNSON & JOHNSON PATIENT ASSISTANCE,NJ,100.0,1.0,4,False
311810072,Boehringer Ingelheim Cares Foundation Inc,CT,100.0,1.0,5,True
364193183,S&G FOUNDATION INC,NY,100.0,1.0,6,False
366030614,WK Kellogg Foundation Trust - No 5315,MI,100.0,1.0,7,False
366192971,THE GRAINGER FOUNDATION INC,IL,100.0,1.0,8,False
376022314,Caterpillar Foundation,IL,100.0,1.0,9,False
411367441,Wells Fargo Foundation,MN,100.0,1.0,10,False
446006291,HALL FAMILY FOUNDATION,MO,100.0,1.0,11,False
460500266,Genentech Patient Foundation,CA,100.0,1.0,12,False
510390132,The Comcast NBCUniversal Foundation,PA,100.0,1.0,13,False
521690493,VOLKSWAGENSTIFTUNG,UT,100.0,1.0,14,False
526068678,J Willard and Alice S Marriott Foundation,MD,100.0,1.0,15,False
596194119,PUBLIX SUPER MARKETS CHARITIES INC,FL,100.0,1.0,16,False
731312965,Charles and Lynn Schusterman Family Foundation,OK,100.0,1.0,17,False
742316617,THE ANSCHUTZ FOUNDATION,CO,100.0,1.0,18,False
756000331,Amon G Carter Foundation,TX,100.0,1.0,19,False
814571545,OTSUKA PATIENT ASSISTANCE FOUNDATION INC,NJ,100.0,1.0,20,False
830935284,BAKAR BIOENGINUITY HUB,CA,100.0,1.0,21,False
921373884,ANI RARE DISEASE PATIENT ASSISTANCE PROGRAM,MN,100.0,1.0,22,False
852632343,PEOPLE TO PEOPLE AID CORP,WY,100.0,1.0,23,False
900918808,Bayer US Patient Assistance Foundation,NJ,100.0,1.0,24,False
911663695,BILL & MELINDA GATES FOUNDATION TRUST,WA,100.0,1.0,25,False
912073258,BEZOS FAMILY FOUNDATION,WA,100.0,1.0,26,False
980543202,ESMEE FAIRBAIRN FOUNDATION,,100.0,1.0,27,False
010575520,MERCK PATIENT ASSISTANCE PROGRAM INC,NJ,100.0,1.0,28,False
061600601,THE ZOOM FOUNDATION,CT,100.0,1.0,29,True
061695275,CRAIG H NEILSEN FOUNDATION,CA,100.0,1.0,30,False
132878224,METLIFE FOUNDATION,NY,100.0,1.0,31,False
133091620,Bat Hanadiv Foundation No 3,NY,100.0,1.0,32,False
136099176,The UPS Foundation Inc,GA,100.0,1.0,33,False
161448017,M&T Charitable Foundation,NY,100.0,1.0,34,False
200031992,GlaxoSmithKline Patient Access,PA,100.0,1.0,35,False
200721133,THE BANK OF AMERICA CHARITABLE,NC,100.0,1.0,36,False
223622487,BRISTOL-MYERS SQUIBB PATIENT ASSISTANCE,NJ,100.0,1.0,37,False
223769097,NSN Foundation Inc,NJ,100.0,1.0,38,False
236205505,J E BARBEY 8 FBO TENACRE FDN,PA,100.0,1.0,39,False
237225395,BURROUGHS WELLCOME FUND,NC,100.0,1.0,40,False
251202255,PNC FOUNDATION,PA,100.0,1.0,41,False
251823874,WYSS FOUNDATION,DC,100.0,1.0,42,False
411359579,US BANK FOUNDATION,WI,100.0,0.9999999999999998,43,False
136192029,WILLIAM R KENAN JR CHARITABLE TRUST XXXXX2004,IL,100.0,0.9999999999999998,44,False
371904998,WILLIAM N PENNINGTON FOUNDATION,NV,100.0,0.9999999999999991,45,False
226062811,JOHNSON & JOHNSON FOUNDATION,NJ,100.0,0.9999999999999984,46,False
592128429,TED ARISON FAMILY FOUNDATION USA INC,FL,100.0,0.9999999999999971,47,False
770252898,THE AMGEN FOUNDATION INC,CA,100.0,0.9999999999999969,48,False
366058062,PRITZKER FOUNDATION,IL,100.0,0.9999999999999958,49,False
133073031,MONA BISMARCK AMERICAN CENTER FOR ART,NY,100.0,0.9999999999999925,50,False
810842855,Art Bridges Inc,TX,100.0,0.999999999999984,51,False
391710914,BADER PHILANTHROPIES INC,WI,100.0,0.99999999999994,52,False
341606084,AG FOUNDATION,OH,100.0,0.9999999999999174,53,False
611583546,HELLMAN FOUNDATION,CA,100.0,0.9999999999998952,54,False
954724825,GENE HAAS FOUNDATION,CA,100.0,0.9999999999998834,55,False
263977456,Teva Cares Foundation,NJ,100.0,0.9999999999998239,56,False
453444341,The Pyramid Peak Foundation,TN,100.0,0.9999999999996507,57,False
822800838,Global Action to End Smoking Inc,NY,100.0,0.9999999999991864,58,False
471295073,ALFRED AND ISABEL BADER 2014 CHARITABLE TRUST,WI,100.0,0.9999999999991145,59,False
954658856,CAPITAL GROUP COMPANIES CHARITABLE,CA,100.0,0.999999999998956,60,False
861108441,THE JESUS FUND (SECTION 501(C)(3),AR,100.0,0.9999999999987668,61,False
451742989,Siegel Family Endowment,NY,100.0,0.99999999999863,62,False
621586727,THE POPLAR FOUNDATION,TN,100.0,0.9999999999985789,63,False
391728908,NORTHWESTERN MUTUAL LIFE FOUNDATION INC,WI,100.0,0.9999999999981448,64,False
206425186,JAY VAN ANDEL TRUST UAD 82878,MI,100.0,0.9999999999974851,65,False
061478711,THE SAGE FOUNDATION INC,CT,100.0,0.9999999999972913,66,True
593707820,Blue Cross Blue Shield of Florida Foundation,FL,100.0,0.9999999999965938,67,False
274818015,Paul M Angell Family Foundation,IL,100.0,0.9999999999964166,68,False
611703255,AUTODESK FOUNDATION,CA,100.0,0.9999999999949214,69,False
356042373,The Cummins Foundation Inc,IN,100.0,0.9999999999946441,70,False
566036515,KATE B REYNOLDS CHARITABLE TRUST,NV,100.0,0.9999999999899716,71,False
756015828,Sid W Richardson Foundation,TX,100.0,0.9999999999884057,72,False
042399760,THE TJX FOUNDATION INC,MA,100.0,0.9999999999879805,73,False
562615567,STATE STREET FOUNDATION INC,MA,100.0,0.9999999999826223,74,False
920942110,CHARITY FUND - THE UKRAINE FOUNDATION,,100.0,0.9999999999671667,75,False
841605993,BOHEMIAN FOUNDATION,CO,100.0,0.9999999999600988,76,False
200882784,ELBRIDGE STUART FOUNDATION,CA,100.0,0.9999999999563884,77,False
316024135,TR UA FIFTH THIRD FOUNDATION,OH,100.0,0.9999999999494096,78,False
730609599,The William K Warren Foundation,OK,100.0,0.999999999947919,79,False
526200123,EMERSON CHARITABLE TRUST,IL,100.0,0.9999999999398768,80,False
237366998,THE JACK BUNCHER FOUNDATION,PA,100.0,0.9999999997987565,81,False
416012374,C K BLANDIN RESIDUARY TRUST,MO,100.0,0.9999999997335007,82,False
756037406,TLL TEMPLE FOUNDATION,TX,100.0,0.9999999997046536,83,False
527140888,THE QUETZAL TRUST,DC,100.0,0.9999999996850042,84,False
133741954,THE MOORE CHARITABLE FOUNDATION INC,NY,100.0,0.9999999996829458,85,False
263598470,THE DONALD B AND DOROTHY L,PA,100.0,0.9999999996783879,86,False
386124363,THE WEGE FOUNDATION,MI,100.0,0.9999999994578845,87,False
207415160,PISCES FOUNDATION,CA,100.0,0.9999999993467459,88,False
300039840,ANTHONY PRITZKER FAMILY FOUNDATION,IL,100.0,0.9999999990586357,89,False
136077350,FREEPORT MCMORAN FOUNDATION,AZ,100.0,0.9999999982623586,90,False
742691624,MAYS FAMILY FOUNDATION,TX,100.0,0.9999999976202067,91,False
581375066,A GOOD NAME FOUNDATION INC,GA,100.0,0.9999999950009768,92,False
135562237,CHARLES HAYDEN FOUNDATION,NY,100.0,0.9999999930215251,93,False
256026443,EDITH L TREES TW CHAR TR ART X,PA,100.0,0.999999990705685,94,False
436044736,Bayer Fund,MO,100.0,0.9999999896903223,95,False
300206688,ROBERT ADELE SCHIFF FAMILY FDN INC,OH,100.0,0.9999999893979096,96,False
986001638,NUFFIELD FOUNDATION,,100.0,0.9999999875555433,97,False
832597810,PWB FOUNDATION,CA,100.0,0.9999999870257117,98,False
263962795,THE WYSS MEDICAL FOUNDATION INC,DC,100.0,0.9999999856566355,99,False
621533987,First Horizon Foundation,TN,100.0,0.9999999845332543,100,False
770443347,Cisco Systems Foundation,CA,100.0,0.9999999827480196,101,False
746385152,ALBERT & BESSIE MAE KRONKOSKY CHARITABLE,TX,100.0,0.9999999764175759,102,False
522339484,ERIE FAMILY FOUNDATION,NY,100.0,0.9999999760223234,103,False
566036636,WILLIAM NEAL REYNOLDS RESIDUARY TRUST DTD,IL,100.0,0.999999965005412,104,False
300108102,TRIAD FOUNDATION INC,NY,100.0,0.999999944722914,105,False
880361180,CYRUS TANG FOUNDATION,NV,100.0,0.9999999389805969,106,False
311681542,The Huntington Foundation,OH,100.0,0.9999999112414354,107,False
223048829,RICHARD AND SUSAN SMITH 1990 CHARITABLE,MA,100.0,0.9999998595524249,108,False
954142346,THE PANDA CHARITABLE FAMILY FOUNDATION,CA,100.0,0.9999998422818548,109,False
205682977,LOR FOUNDATION INC,PA,100.0,0.9999998011811664,110,False
364347781,PRITZKER TRAUBERT FOUNDATION,IL,100.0,0.9999997868231344,111,False
066035735,CUNO-CUNO CAMP,CT,100.0,0.9999997140728141,112,True
871174327,TURQUOISE CHARITABLE FOUNDATION,FL,100.0,0.9999996122975063,113,False
421312301,The Principal Financial Group Foundation Inc,IA,100.0,0.9999995867646594,114,False
200235689,Willard & Pat Walker Charitable Foundation Inc,AR,100.0,0.9999995665067237,115,False
363662965,Acklie Charitable Foundation,NE,100.0,0.9999994797129832,116,False
411784382,BEST BUY FOUNDATION,MN,100.0,0.9999994146876099,117,False
066186996,H ARNOLD JACKSON TUW GREENWICH BOYS,PA,100.0,0.9999992942910574,118,False
943358729,THE PG&E CORPORATION FOUNDATION,CA,100.0,0.9999992555371549,119,False
650031452,NEXTERA ENERGY FOUNDATION INC,FL,100.0,0.9999992280536055,120,False
131684331,THE FORD FOUNDATION,NY,100.0,0.9999991864571273,121,False
831326044,Native American Agriculture Fund,ND,100.0,0.9999991822388928,122,False
205823379,THE HIGHSTEAD FUND INC,FL,100.0,0.9999991462520293,123,False
306397666,FIRST BAP CH-HAMLIN,CT,100.0,0.9999989832147853,124,True
316634778,JUBILO TRUST,BC,100.0,0.9999988191964354,125,False
066036344,MARY E BRANIGAN TRUST,CT,100.0,0.9999987977552892,126,True
066035780,IVES LH-FIRST BAP CH,CT,100.0,0.99999878189272,127,True
472797897,JP FLETCHER FOUNDATION INC,CT,100.0,0.9999986873872523,128,True
431262762,Enterprise Holdings Foundation,MO,100.0,0.9999986726932517,129,False
222756407,KATHERINE LILLY CONROY CHARITABLE TRUST FBO,CT,100.0,0.9999985949633,130,True
223158782,EAST LYME LIBRARY FOUNDATION INC,CT,100.0,0.9999985415733248,131,True
232776475,THE MCCAUSLAND FOUNDATION,PA,100.0,0.9999984017784059,132,False
066023883,ANNA M FULLING CHAPLAINCY FUND,CT,100.0,0.999998318462031,133,True
251384468,EDEN HALL FOUNDATION,PA,100.0,0.9999980400707236,134,False
746042565,THE FONDREN FOUNDATION,TX,100.0,0.9999980388494306,135,False
351528135,DEKKO FOUNDATION INC,IN,100.0,0.9999979380639056,136,False
391433726,We Energies Foundation Inc,WI,100.0,0.9999979326335812,137,False
030363118,THE JACK AND DOROTHY BYRNE FOUNDATION,NH,100.0,0.9999978290267144,138,False
516015063,CRYSTAL TRUST,DE,100.0,0.9999977227981951,139,False
061637040,Lone Pine Foundation Inc,CT,100.0,0.9999974700238384,140,True
460500264,Genentech Foundation,CA,100.0,0.9999973146154606,141,False
741334356,The Wortham Foundation Inc,TX,100.0,0.9999972819025369,142,False
200856784,The Imagineers Foundation Inc,DE,100.0,0.9999972044789628,143,False
597268177,DORIS LUND FBO PIERCE MEMORIAL BAPTIST HOME,CT,100.0,0.9999971134168087,144,True
066044022,ERWIN S FAIRCHILD AND EDYTHE C FAIRCHILD,CT,100.0,0.9999970541050912,145,True
066200793,PETERSON G P TR-SALEM EL CH-23,MI,100.0,0.9999969522123486,146,False
467144496,GENIO FRANK FBO ST AUGUSTINE TW,OH,100.0,0.9999969393019247,147,False
066028548,HOWARD EDITH M TR CNTRL BAP CH,TX,100.0,0.9999968672474719,148,False
066066748,SEAMANS E B TR UW FOR UNION CH,TX,100.0,0.9999968408793111,149,False
597016286,WM M & VERA V LUDWIG TRUST,TX,100.0,0.9999968202187937,150,False
066056198,MARY B WOODRUFF XXXXX9004,IL,100.0,0.9999967577644301,151,False
843835920,THE OWN YOUR FUTURE FOUNDATION INC,CT,100.0,0.9999966204920558,152,True
066038208,OSBORNE WF-DERBY NECK LIBRARY,TX,100.0,0.999996569930169,153,False
883280284,THE GRAIFF FAMILY FOUNDATION INC,FL,100.0,0.9999964506509698,154,False
066046297,SPENCERS UW DR KING HOUSE,TX,100.0,0.9999962684688535,155,False
396788977,DOROTHY PLANINSHECK FBO SS CYRIL,WI,100.0,0.9999962565921926,156,False
326103451,JOHN & MARY WILLIAMS MEMORIAL FUND XXX-XX-XXXX,NH,100.0,0.9999961624514244,157,False
066074400,CAPEN CHARLES A SUCC TRUST UW,TX,100.0,0.9999961530936924,158,False
066024894,HENRY I-SOUTHMAYD HOME-HENRY FUN,TX,100.0,0.9999961360980902,159,False
066119473,BALDWIN ALBERTNORTHVILLE BAP CH,TX,100.0,0.9999960932439332,160,False
884190836,Paul and Lynn Leight Charitable,FL,100.0,0.9999960721942743,161,False
066027289,BENNET ELISABETH M TRUST UW,TX,100.0,0.999995959447998,162,False
956046963,DAN MURPHY FOUNDATION,CA,100.0,0.9999956433404713,163,False
066036503,F ALFORD TRUST UW FBO JEROME HOME,TX,100.0,0.9999951273602692,164,False
980066847,CROUCHER FOUNDATION THE,,100.0,0.9999944087196107,165,False
526021749,ZACHARY SMITH REYNOLDS TRUST,PA,100.0,0.9999941560370852,166,False
136023087,WESTPORT WOMAN'S CLUB XXXXX0003,IL,100.0,0.999994076960955,167,False
066026519,HALL R O TR 2 BO HALL FDN,TX,100.0,0.9999939491541354,168,False
416028973,THE CURTIS L CARLSON FAMILY FOUNDATION,MN,100.0,0.9999932657007677,169,False
631035261,THE CARING FOUNDATION,AL,100.0,0.9999931786364752,170,False
136172758,TUA FRANK A HARDEN MEMORIAL TR,TX,100.0,0.9999930005201281,171,False
066030807,HALL FDN TR 1 UW ARTICLE 20TH C,TX,100.0,0.9999928607634542,172,False
066030810,HALL FDN TR 4 UW ARTICLE 20TH F,TX,100.0,0.9999926305135728,173,False
066030809,HALL FDN TR 3 UW ARTICLE 20TH E,TX,100.0,0.9999925897221728,174,False
066028090,FLETCHER AUSTIN UA FBO FLET LIB,TX,100.0,0.9999923189930597,175,False
980494935,HERMANN REEMTSMA STIFTUNG,GA,100.0,0.9999922508721292,176,False
066030808,HALL FDN TR 2 UW ARTICLE 20TH D,TX,100.0,0.9999921156682634,177,False
133319048,VERIZON FOUNDATION,NJ,100.0,0.9999914656193919,178,False
136066583,SHELL USA COMPANY FOUNDATION,TX,100.0,0.9999904400970416,179,False
236648841,THE W W SMITH CHARITABLE TRUST TUW,MO,100.0,0.9999889373529095,180,False
461619364,Robert and Elizabeth Ellis Family Foundation,DE,100.0,0.9999888316627965,181,False
066035792,HENRY H PECK TRUST,CT,100.0,0.999988651895195,182,True
256037790,PPG Industries Foundation,PA,100.0,0.9999885566730577,183,False
832592980,KATALY FOUNDATION,CA,100.0,0.9999878604283305,184,False
386060276,ROLLIN M GERSTACKER FOUNDATION,MI,100.0,0.9999859926046383,185,False
