foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state
200721133,THE BANK OF AMERICA CHARITABLE,NC,100.0,1.0,1,False
223769097,NSN Foundation Inc,NJ,100.0,1.0,2,False
411359579,US BANK FOUNDATION,WI,100.0,0.9999999999999527,3,False
471295073,ALFRED AND ISABEL BADER 2014 CHARITABLE TRUST,WI,100.0,0.9999999997712861,4,False
770443347,Cisco Systems Foundation,CA,100.0,0.9999993955753265,5,True
237049738,JPMORGAN CHASE FOUNDATION,NY,100.0,0.999998150477125,6,False
431262762,Enterprise Holdings Foundation,MO,100.0,0.9999382226360685,7,False
131684331,THE FORD FOUNDATION,NY,100.0,0.9999188572020821,8,False
800316636,GOOD KARMA FOUNDATION,CA,100.0,0.9998440400018773,9,True
461471404,ART & PRACTICE,CA,100.0,0.999650579850994,10,True
873698354,JONATHAN PORT FOUNDATION,CA,100.0,0.9996178486726249,11,True
770549288,THE ALLISON LEE CONDIT FOUNDATION,CA,100.0,0.9995015451585127,12,True
680395555,THE MORGAN SISKIYOU FOUNDATION,WA,99.9,0.9994292216379296,13,False
262856534,MASSEN-GREENE CHARITABLE TRUST,HI,99.9,0.9993508169233963,14,False
770210442,THE SIK-KEE AU FAMILY FOUNDATION,CA,99.9,0.9993421667900131,15,True
942566167,Nora Eccles Treadwell Charitable Trust,UT,99.9,0.9992975432772806,16,False
262856544,MASSEN-GREENE CHARITABLE FUND,HI,99.9,0.9992705882554158,17,False
942911210,ROTARY CLUB OF PETALUMA FOUNDATION,CA,99.9,0.9992621324193114,18,True
463559307,PEONY FOUNDATION INC,CA,99.9,0.9991121083650225,19,True
943272444,THE TAE FOUNDATION,CA,99.9,0.9990190648750584,20,True
346516721,FREEDOM FORGE CORP FOUNDATION KISH BANK,PA,99.9,0.9989869298801453,21,False
953663674,KOREAN AMERICAN UNITED FOUNDATION,CA,99.9,0.9987640519864872,22,True
816571909,HURLEY MEMORIAL COLLEGE SCHOLARSHIP,CA,99.9,0.9987317077548998,23,True
946073636,MARINI FAMILY TRUST,NV,99.9,0.998662842731261,24,False
136123529,AMERICAN EXPRESS FOUNDATION,NY,99.8,0.9984607852566328,25,False
946079537,HARRISON MECHAM RELIEF FUND OF PETALUMA,CA,99.8,0.9981325412169809,26,True
205578380,MILDRED & MARIAN KIGER FOUNDATION,CA,99.8,0.9980508424775616,27,True
954797873,PETER AND CANDIS DOERKEN FOUNDATION,CA,99.8,0.9979327270084606,28,True
861941486,ALL FOR ARMENIA,CA,99.8,0.9978932987185108,29,True
453850225,R C BAKER FOUNDATION,CA,99.8,0.9978602913388701,30,True
954438839,CARL W JOHNSON FOUNDATION,CA,99.8,0.9976427285113931,31,True
200422957,THE COLLET FOUNDATION,CA,99.7,0.997325885572866,32,True
943155521,GGS FOUNDATION,CA,99.7,0.9972728318566335,33,True
237433359,AUTRY FOUNDATION,CA,99.7,0.9972190297675451,34,True
822535232,BARBARA KORSCH WARD FOUNDATION,CA,99.7,0.9972033378896753,35,True
237425882,THE AIDLIN FOUNDATION,CA,99.7,0.9971238887079173,36,True
954523232,THE CALIFORNIA ENDOWMENT,CA,99.7,0.9967488371962723,37,True
208020006,Lin-Chang Family Foundation,CA,99.6,0.9962436608435119,38,True
882827921,ANDY WANG FAMILY FOUNDATION,CA,99.6,0.9960686215692245,39,True
943343590,JOSEPH L BARBONCHIELLI AND,CA,99.6,0.9958616987426462,40,True
873374164,GARY AND MARY WEST CHARITABLE TRUST,CA,99.5,0.9953126966525453,41,True
841408199,GEORGE AND BETH WOOD FOUNDATION,CA,99.5,0.9952264846043289,42,True
770437521,WATERFORD FOUNDATION,CA,99.5,0.9947158648570253,43,True
954279684,THE JESS AND PALMA MORGAN FOUNDATION,CA,99.4,0.9941231404741755,44,True
207464063,DORIS & DONALD FISHER FOUNDATION,CA,99.4,0.9939456630581334,45,True
943116041,The Upjohn Fund of San Francisco,DE,99.4,0.9939055860038579,46,False
824505043,SWIM FOR LIFE SRI LANKA,NJ,99.3,0.9934866021462144,47,False
020657534,ANDRE & KATHERINE MERAGE FOUNDATION,CA,99.3,0.993372408686738,48,True
946757910,MIKE & BEV GROENIGER COLLEGE SCHOLARSHIP,CA,99.3,0.9932464333627401,49,True
824154533,PONY BARNES FOUNDATION,CA,99.3,0.9930291838354027,50,True
954716272,LOUIS AND DONNA JONES FAMILY FOUNDATION,CA,99.3,0.9929288084883536,51,True
836582316,EBOR CHARITABLE TRUST,WY,99.3,0.992919423884087,52,False
954332344,THE META & GEORGE ROSENBERG FOUNDATION,CA,99.3,0.9927809630881088,53,True
811344384,GARY E MILGARD FAMILY FOUNDATION-LORI,WA,99.2,0.9922798839971756,54,False
452544055,CARES FOUNDATION,CA,99.2,0.9921097036597005,55,True
912169259,THE RAZI FAMILY FOUNDATION,CA,99.2,0.9920194271707665,56,True
941196182,BOTHIN FOUNDATION,CA,99.2,0.9919946475445697,57,True
510141231,THE PARKER FOUNDATION,CA,99.2,0.9919540450346387,58,True
464009968,BETHLEHEM FOUNDATION - AGY MAIN,CA,99.2,0.9919278021446243,59,True
330506841,ABBOT TANI FOUNDATION,CA,99.2,0.9915884482989502,60,True
330775211,THE LOSSETT FAMILY FOUNDATION,CA,99.1,0.9914466858638397,61,True
911979324,AMERICAN MUSEUM OF TELEPHONY,CA,99.1,0.9912449454749003,62,True
208042825,MANKINS FAMILY FOUNDATION,CA,99.1,0.9908188849317242,63,True
941652296,SENIOR ASSISTANCE FOUNDATION EASTBAY,CA,99.1,0.9907226008343074,64,True
951765157,LAYNE FOUNDATION,CA,99.0,0.990132779092681,65,True
465575133,SAM SIMON CHARITABLE GIVING FOUNDATION INC,CA,99.0,0.9900287360792243,66,True
946073762,ANNUNZIATA SANGUINETTI FOUNDATION,MO,99.0,0.9897379290608282,67,False
330644620,THE HEALTHCARE FOUNDATION,CA,99.0,0.9897372718085625,68,True
954187111,JACOBS FAMILY FOUNDATION,CA,99.0,0.9897312020779653,69,True
261325469,SEMPRA FOUNDATION,CA,98.9,0.9894873642421745,70,True
956030315,PORTER JOHN W TUW,NV,98.9,0.9894190072788106,71,False
371739005,THE RICHARD WILLIAM GREENBERG,CA,98.9,0.9892875364915205,72,True
431659437,THE CEIL AND MICHAEL PULITZER FOUNDATION,MO,98.9,0.989076873550448,73,False
954625355,GEORGE AND MARCIA GOOD FAMILY FOUNDATION,CA,98.9,0.9887185784375533,74,True
943339119,TOUCHPOINT FOUNDATION - HOST,NJ,98.9,0.9886819493110199,75,False
562628169,HELMUT KIFFMANN FAMILY FOUNDATION,CA,98.8,0.9879809088146906,76,True
330340635,ALLIANCE HEALTHCARE FOUNDATION,CA,98.8,0.9879248554453365,77,True
202349091,EPHPHATHA MINISTERIES INTERNATIONAL,AL,98.8,0.9876694274413321,78,False
946069873,THE WILLIAM G IRWIN CHARITY FOUNDATION,CA,98.8,0.9876692868198642,79,True
352376324,The Herman Foundation,CA,98.7,0.9874945959200533,80,True
942417732,ASHBURY CHILDRENS FOUNDATION,CA,98.7,0.9874207463011492,81,True
464272631,CARL AND LULU MITCHELL FAMILY FOUNDATION,CA,98.7,0.9872746440227611,82,True
956085895,THE RALPH M PARSONS FOUNDATION,CA,98.7,0.9870812329777404,83,True
274196690,THE JAY & ROSE PHILLIPS FAMILY,CA,98.7,0.9868764204599606,84,True
263863383,THE SCHULTZ MILLER FOUNDATION,AZ,98.7,0.9866397738875304,85,False
336017847,JAMES L WHITE FOUNDATION,CA,98.6,0.9861353770833142,86,True
956102928,EBELL OF LOS ANGELES REST COTTAGE,CA,98.6,0.9858008492678527,87,True
770518388,THE AVALON FOUNDATION,CA,98.6,0.9857483418753026,88,True
202029251,THE GIFTS OF THE MAGI FOUNDATION,CA,98.5,0.9854134228598379,89,True
562626361,GOLDSMITH LEGACY FOUNDATION,CA,98.5,0.985233003417958,90,True
680529692,THE PAUL & ELISABETH MERAGE,CA,98.5,0.9852240809455379,91,True
208731101,THE DONALD T STERLING CHARITABLE,CA,98.5,0.9850455899771405,92,True
133127947,BRISTOL-MYERS SQUIBB FOUNDATION INC,NJ,98.5,0.9849737807766499,93,False
874127520,ROHDE FAMILY FOUNDATION,CA,98.5,0.9847716240642082,94,True
954292101,THE CALIFORNIA WELLNESS FOUNDATION,CA,98.4,0.9844802228329284,95,True
953766429,OPTIMIST CLUB OF LAWNDALE TUA,MO,98.4,0.9843684573715974,96,False
942278431,The David and Lucile Packard Foundation,CA,98.4,0.9842390676592123,97,True
946613066,HIRSCH FRED AND LUCILLE FDN TUW,NV,98.3,0.9827482181095408,98,False
205632706,GAINEY FOUNDATION,WI,98.3,0.9825925585985755,99,False
946075613,ATKINSON FOUNDATION,CA,98.2,0.9821666380712408,100,True
330643458,THE CUSHMAN FOUNDATION,CA,98.2,0.9817231786007758,101,True
943345967,BELLA VISTA FOUNDATION,CA,98.1,0.9812634908920047,102,True
371748608,PEERS NETWORK,CA,98.1,0.9810197499418476,103,True
956026937,Henry L Guenther Foundation,CA,98.1,0.9808980852830529,104,True
205150383,HIND FOUNDATION,CA,98.1,0.9807146063847328,105,True
956089998,THE AHMANSON FOUNDATION,CA,98.0,0.98014441712709,106,True
833306050,The Hafif Foundation,CA,97.9,0.9794301578578356,107,True
686095780,TRAVERS FAMILY FOUNDATION,CA,97.9,0.9791716618655995,108,True
946187637,PENINSULA ENDOWMENT,CA,97.9,0.9789725180543634,109,True
941236937,The James Irvine Foundation,CA,97.9,0.9789652196715667,110,True
953201177,WARREN FAMILY FOUNDATION,CA,97.9,0.9786428260313774,111,True
942781744,FREIDENRICH FAMILY FOUNDATION,CA,97.9,0.9785256470968442,112,True
203389111,Rose Marie Piper Foundation,CA,97.8,0.978416526511303,113,True
942427692,THE LEVY FAMILY FOUNDATION,CA,97.8,0.9780755677188455,114,True
770471749,LEE FAMILY FOUNDATION,CA,97.7,0.9774596783554458,115,True
510204494,Berkeley Pilgrimage Foundation,CA,97.7,0.9772207098371277,116,True
475537866,10129 FOUNDATION,CA,97.6,0.975566193433874,117,True
271878882,A GARY ANDERSON FAMILY FOUNDATION,NV,97.5,0.9750855563857644,118,False
942460896,ARRILLAGA FOUNDATION,CA,97.5,0.9748168541136213,119,True
770348912,THE SOBRATO FAMILY FOUNDATION,CA,97.5,0.9746507546862984,120,True
461741357,THE RAMLAOUI FAMILY FOUNDATION,CA,97.4,0.9744415427398767,121,True
320182668,Peaceful World Foundation,CA,97.4,0.9744409104807854,122,True
941694310,Ernest L and Ruth W Finley Foundation,CA,97.4,0.974006781771783,123,True
946062859,THE FRED GELLERT FAMILY FOUNDATION,CA,97.4,0.9736992605012488,124,True
208106323,PARKER FAMILY FOUNDATION,CA,97.4,0.9735041396162496,125,True
320516588,S MARK TAPER FOUNDATION,CA,97.3,0.9734797306371687,126,True
953484257,THE PATRON SAINTS FOUNDATION,CA,97.3,0.9730466235550016,127,True
811171385,MARY PICKFORD PRIVATE FOUNDATION,CA,97.3,0.9725590672438665,128,True
943460050,G for Kids Inc,CA,97.2,0.9718652059225433,129,True
956136231,CARL E WYNN FOUNDATION,CA,97.2,0.9716971031242551,130,True
510148314,STROBEL C EDWARD & EDITH TUA,NV,97.0,0.9702243430425397,131,False
956062009,MAYR GEORGE H - MAIN,MO,97.0,0.9700355762225995,132,False
942822302,CALIFORNIA PHYSICIANS' SERVICE FDN,CA,97.0,0.9699659707677373,133,True
421745335,PAUL MARCIANO FOUNDATION,CA,97.0,0.9696354737030154,134,True
943371225,CLOUD NINE FOUNDATION,CA,97.0,0.969548425482144,135,True
384005896,THE SAINT JOSEPH FOUNDATION,CA,97.0,0.9695134799918198,136,True
562545977,BK KEE FOUNDATION,CA,96.9,0.9687907687304168,137,True
274360090,BURGANDY CHARITABLE FOUNDATION,CA,96.9,0.9685776502893261,138,True
832933129,CATALINA ISLAND FOUNDATION,CA,96.8,0.9683605588162508,139,True
222621967,GE FOUNDATION,CT,96.8,0.9682846585347004,140,False
951811238,Ontario Community Foundation,CA,96.8,0.9682373187626029,141,True
770242953,THE MCCUNE FOUNDATION,CA,96.8,0.9679321462452147,142,True
461544429,Our Little Light Foundation,CA,96.7,0.9671828330132692,143,True
306275917,MARIE E CRUESS CHARITABLE TRUST,TX,96.7,0.9668154949908911,144,False
813705089,MICHAEL & PAIGE DOUMANI FOUNDATION,CA,96.7,0.966608289709139,145,True
956054814,WEINGART FOUNDATION,CA,96.6,0.9662706725134921,146,True
460827839,AbbVie Foundation,IL,96.6,0.966201084516081,147,False
814427698,CARA GRACE FOUNDATION,NV,96.6,0.9655221535713389,148,False
954487544,THE MARK HUGHES FOUNDATION,CA,96.5,0.9652912056037743,149,True
821511283,CARESTAR FOUNDATION,CA,96.5,0.9652150232754078,150,True
946700178,SATURNO VICTOR TUA,MO,96.5,0.9649492834363197,151,False
954019288,HAROLD R SWANTON AND WINIFRED SWANTON,WI,96.4,0.9639665423897181,152,False
844020796,RED STRING FOUNDATION,CA,96.3,0.9626915767320101,153,True
943269201,CLEO FOUNDATION,CA,96.3,0.9625222037662604,154,True
956029752,DR SEUSS FOUNDATION,CA,96.2,0.9622509429917996,155,True
956255900,KUEHN TRUMAN C TUA,NV,96.2,0.9621398008746134,156,False
460803016,THE PLEDGE GROUP FOUNDATION INC,GA,96.2,0.9620440023215872,157,False
731661679,BERNARD E & ALBA WITKIN CHARITABLE,CA,96.2,0.9617663542659645,158,True
852700743,Ahimsa Foundation,CO,96.1,0.9613544075122935,159,False
263542627,GIRLSMART LITERACY PROGRAM,CA,96.1,0.9607724398826489,160,True
352559691,PINPOINT FOUNDATION,CA,96.0,0.9604797977467182,161,True
943219107,SAND HILL FOUNDATION,CA,96.0,0.9602004841780132,162,True
942955164,MARGOES FOUNDATION,CA,96.0,0.9595715412672495,163,True
831589254,ANDERSON COMMUNITY PARTNERS,NV,95.9,0.9594836654305411,164,False
352253656,BUILDING DREAMS FOUNDATION,CA,95.9,0.9594802879279275,165,True
262411742,THE RICHARD & ALTHEA JOHANSON FAMILY,CA,95.9,0.9591682191312584,166,True
330930701,THE PATRICK F CADIGAN FAMILY FOUNDATION,CA,95.9,0.9589840126427589,167,True
