foundation_ein,foundation_name,foundation_state,match_score,match_logit,match_probability,match_rank,same_state,semantic_sim
831589254,ANDERSON COMMUNITY PARTNERS,NV,706.67,706.6655636010464,1.0,73,False,0.0
882827921,ANDY WANG FAMILY FOUNDATION,CA,706.03,706.0307863457369,1.0,74,True,0.0
770242953,THE MCCUNE FOUNDATION,CA,700.47,700.4718835447904,1.0,75,True,0.0
841408199,GEORGE AND BETH WOOD FOUNDATION,CA,700.2,700.1981543708481,1.0,76,True,0.0
464272631,CARL AND LULU MITCHELL FAMILY FOUNDATION,CA,699.28,699.2750937457645,1.0,77,True,0.0
946187637,PENINSULA ENDOWMENT,CA,699.03,699.0319917657129,1.0,78,True,0.0
474723671,THE PERKITNY PEZACKA CHARITABLE,OH,698.73,698.7286807373661,1.0,79,False,0.0
562626361,GOLDSMITH LEGACY FOUNDATION,CA,696.46,696.4602273010628,1.0,80,True,0.0
464770889,KRAKAUER JOHN CHARITABLE TR,NV,695.47,695.4717767893206,1.0,81,False,0.0
371751439,THE KOEHLER MAHLSTEDT FAMILY FOUNDATION,NV,694.05,694.0456493175527,1.0,82,False,0.0
261173132,THE STEIN FAMILY FOUNDATION,CA,689.67,689.6693284066071,1.0,83,True,0.0
942460896,ARRILLAGA FOUNDATION,CA,689.41,689.4099962464469,1.0,84,True,0.0
306265990,GRIFFITHS G H & O J CHAR FDN,WI,688.74,688.738982087317,1.0,85,False,0.0
956093178,JOSEPH DROWN FOUNDATION,CA,688.2,688.1965926971163,1.0,86,True,0.0
311540383,WALTER J & BETTY C ZABLE FOUNDATION,CA,688.14,688.1442825376633,1.0,87,True,0.0
462386250,The Goldwin Foundation,NE,685.4,685.3958447271759,1.0,88,False,0.0
411890875,GESNER JOHNSON FOUNDATION,NJ,685.37,685.3650464679178,1.0,89,False,0.0
956102928,EBELL OF LOS ANGELES REST COTTAGE,CA,684.76,684.7610769048677,1.0,90,True,0.0
336017847,JAMES L WHITE FOUNDATION,CA,683.54,683.5379998292991,1.0,91,True,0.0
205150383,HIND FOUNDATION,CA,683.14,683.144987326163,1.0,92,True,0.0
946064551,MIMI AND PETER HAAS FUND,CA,680.98,680.9808022131365,1.0,93,True,0.0
853634310,THE MYRON AND MARY PAT MCCALL FAMILY FOU,FL,678.33,678.3268677248158,1.0,94,False,0.0
943318485,Thelma Doelger Trust for Animals,CA,676.62,676.620732457868,1.0,95,True,0.0
844020796,RED STRING FOUNDATION,CA,675.89,675.8885230297044,1.0,96,True,0.0
810548702,EDWIN AND MARGARET LEE FOUNDATION Z75738425,NH,672.86,672.8620752228929,1.0,97,False,0.0
942955164,MARGOES FOUNDATION,CA,670.48,670.4827296867186,1.0,98,True,0.0
942417732,ASHBURY CHILDRENS FOUNDATION,CA,670.24,670.2416542751374,1.0,99,True,0.0
943219107,SAND HILL FOUNDATION,CA,667.9,667.8979363325622,1.0,100,True,0.0
